Day,MoveSpeed,MaxEnergy,Size,SensorProbability,SensorSize,WarningRange,EntityID
500,2,87,1.062046,0.02708447,20,10,391
500,2,87,1.062046,0.02708447,20,10,442
500,4,116,0.8668046,0.1530045,20,10,445
500,4,116,0.8668046,0.1530045,20,10,448
500,1,91,1.344113,0.02799869,20,10,451
500,1,91,1.344113,0.02799869,20,10,454
500,4,111,1.181147,0.02990377,20,10,457
500,4,93,0.7889298,0.3733542,20,10,378
500,5,83,0.7203228,0.8966306,20,10,493
500,4,116,0.74509,0.1530045,20,10,397
500,4,116,0.74509,0.1530045,20,10,463
500,5,110,1.257375,0.237589,20,10,403
500,5,83,0.9123809,0.8966306,20,10,417
500,4,111,0.9325411,0.02990377,20,10,396
500,4,111,0.9325411,0.02990377,20,10,475
500,5,109,1.170098,0.9542458,20,10,380
500,4,87,0.9318077,0.4685684,20,10,395
500,4,87,0.9318077,0.4685684,20,10,481
500,2,92,0.7101591,0.5240304,20,10,424
500,1,88,0.7730124,0.9777267,20,10,412
500,5,109,0.9885143,0.9542458,20,10,487
500,5,87,0.6716663,0.933578,20,10,490
600,5,92,1.29578,0.3610244,20,10,134
600,3,80,0.906836,0.6621217,20,10,139
600,5,99,0.8842672,0.2018471,20,10,142
600,5,110,1.479438,0.237589,20,10,145
600,2,87,1.062046,0.02708447,20,10,148
600,1,91,0.9297897,0.02799869,20,10,597
600,5,109,1.450766,0.9542458,20,10,154
600,5,87,0.9857528,0.933578,20,10,157
600,4,93,0.8649081,0.3733542,20,10,160
600,5,83,1.057162,0.8966306,20,10,163
600,4,87,1.212984,0.4685684,20,10,166
600,4,82,1.038037,0.5717332,20,10,169
600,4,96,0.795156,0.8378605,20,10,237
600,2,92,0.9760128,0.5240304,20,10,240
600,4,102,1.24917,0.9750844,20,10,243
600,1,104,1.324795,0.8086363,20,10,246
600,4,116,0.8668046,0.1530045,20,10,249
600,1,91,1.344113,0.02799869,20,10,252
600,4,111,1.181147,0.02990377,20,10,255
